intervention_timestamp,amount,currency,payment_method,transaction_hour,transaction_day,amount_relative_to_customer_average,error_code,root_cause_diagnosis,previous_failure_count,total_previous_payments,successful_payments,failed_payments,historical_success_rate,customer_tenure,average_transaction_amount,previous_intervention_count,previous_successful_recoveries,historical_recovery_rate,time_since_last_intervention,subscription_status,previous_subscription_failures,recovered
2026-05-22T11:07:04.325921,3679.19,INR,card,11,4,6.0704341238933335,timeout,TRANSIENT,0,88,68,20,0.7764230372202942,806,606.0835065351661,0,0,0.0,,NONE,0,0
2025-09-18T05:57:28.468221,710.25,INR,card,5,3,1.0428834081982314,card_declined,HARD_DECLINE,0,28,19,9,0.6912943444314786,94,681.0444910875364,0,0,0.0,,NONE,0,0
2025-10-17T07:36:27.024077,1003.63,INR,card,7,4,0.7216857707307592,mandate_failed,MANDATE_ISSUE,0,84,43,41,0.5191297518832523,101,1390.6745022612151,0,0,0.0,,ACTIVE,0,0
2026-07-01T03:51:00.944573,303.86,INR,upi,3,2,0.02777008399456488,issuer_down,TRANSIENT,0,40,36,4,0.9180817934292415,666,10941.990670949035,0,0,0.0,,NONE,0,1
2026-08-07T00:46:02.186735,811.4,INR,upi,0,4,0.3793864507339198,network_error,TRANSIENT,1,73,55,18,0.7577694225151078,116,2138.7163364172698,1,0,0.0,506.30087696068597,NONE,0,0
2026-05-08T23:03:01.167577,473.92,INR,upi,23,4,0.06352656551015017,insufficient_funds,HARD_DECLINE,0,1,0,1,0.627805406443006,359,7460.186084265454,0,0,0.0,,NONE,0,0
2026-03-03T14:19:08.645529,753.25,INR,upi,14,1,0.9449730443380959,mandate_failed,MANDATE_ISSUE,1,13,10,3,0.8318620724151568,511,797.1126843386439,1,0,0.0,483.56713344082465,NONE,0,0
2026-05-25T17:56:40.855056,1909.49,INR,upi,17,0,0.581217600364674,insufficient_funds,HARD_DECLINE,2,11,10,1,0.9247341072198763,297,3285.327214457936,2,0,0.0,388.41037928730753,ACTIVE,0,0
2026-04-04T16:38:13.674704,2560.5,USD,card,16,5,2.307154130685181,mandate_failed,MANDATE_ISSUE,0,79,62,17,0.7969023612793952,259,1109.8088185549962,0,0,0.0,,NONE,0,0
2026-04-23T05:17:33.529984,204.07,USD,upi,5,3,0.37801036234940466,timeout,TRANSIENT,0,19,13,6,0.719555046236866,484,539.8529255432761,0,0,0.0,,NONE,0,0
2025-12-24T13:11:57.959425,801.28,INR,upi,13,2,0.1496625665620893,network_error,TRANSIENT,5,58,38,20,0.6695330758870538,892,5353.91058971035,5,3,0.6,347.71521040489216,NONE,0,1
2026-07-20T18:42:18.749159,3857.94,INR,upi,18,0,5.543829636764631,invalid_card,HARD_DECLINE,2,1,0,1,0.7408936974591491,211,695.8980078347947,2,1,0.5,202.59908163934725,NONE,0,0
2025-11-10T15:10:54.178839,1534.33,INR,card,15,0,14.638332617163876,timeout,TRANSIENT,0,59,46,13,0.7873920449586171,705,104.81589946938034,0,0,0.0,,NONE,0,0
2025-10-26T09:17:03.039022,335.73,INR,card,9,6,0.3362730629184807,card_declined,HARD_DECLINE,3,83,53,30,0.6472463824955024,896,998.3850537602759,3,0,0.0,89.61654866065528,NONE,0,0
2025-09-29T10:53:21.025423,478.68,INR,card,10,0,0.11645485762151278,network_error,TRANSIENT,1,24,21,3,0.9129163536917283,765,4110.433946480332,1,0,0.0,445.93833356749775,NONE,0,0
2025-09-26T14:56:33.032401,841.83,INR,upi,14,4,0.10869462612718879,none,ABANDONMENT,8,26,24,2,0.9556672747584459,840,7744.909109075314,8,6,0.75,174.16904504847804,NONE,0,0
2026-01-07T07:29:39.240497,728.89,INR,upi,7,2,0.22592522064096104,none,ABANDONMENT,1,0,0,0,0.6463070675045488,425,3226.2444977683454,1,0,0.0,269.1604030842014,NONE,0,0
2026-07-05T06:31:54.304325,1033.66,INR,upi,6,6,0.4791460416173906,timeout,TRANSIENT,0,54,47,7,0.8770198459472835,467,2157.2963360206613,0,0,0.0,,NONE,0,0
2026-09-01T12:20:54.954687,621.1,USD,upi,12,1,1.314110202923838,network_error,TRANSIENT,5,23,20,3,0.9111900757387192,290,472.6392037882968,5,3,0.6,85.17068779135778,NONE,0,1
2026-01-17T10:32:24.410369,426.27,INR,wallet,10,5,0.048191360503189375,unknown,NON_PAYMENT,1,15,11,4,0.779696550660518,709,8845.36139982578,1,0,0.0,198.61602072006485,NONE,0,0
2026-04-05T23:39:28.955860,2704.58,INR,upi,23,6,4.150152128732759,insufficient_funds,HARD_DECLINE,1,18,14,4,0.8253773940077305,640,651.6821350415986,1,0,0.0,673.7489241768702,NONE,0,0
2026-05-14T11:48:21.957877,850.44,INR,upi,11,3,1.9200870143369237,timeout,TRANSIENT,0,15,7,8,0.5133877782293328,833,442.91742699675933,0,0,0.0,,NONE,0,0
2026-04-26T20:55:03.900596,698.82,INR,wallet,20,6,0.5760709341746879,network_error,TRANSIENT,5,24,13,11,0.5418841378651187,710,1213.0797763667238,5,3,0.6,669.0134068857711,NONE,0,0
2026-05-21T23:11:48.158265,279.19,INR,upi,23,3,0.9538102820369558,none,ABANDONMENT,1,26,19,7,0.7403337975590571,830,292.7102016595609,1,0,0.0,440.0086986809741,NONE,0,0
2026-03-26T15:18:20.414237,335.82,INR,upi,15,3,0.6350677992516122,invalid_card,HARD_DECLINE,8,54,34,20,0.6359951519731136,389,528.7939341212748,8,1,0.125,42.61854712079625,NONE,0,0
2026-02-15T18:26:43.723092,1228.51,INR,wallet,18,6,0.6485225046699364,auth_failure,MANDATE_ISSUE,2,59,47,12,0.8120318483208554,302,1894.3213090581125,2,1,0.5,472.7643320440614,NONE,0,0
2026-04-13T06:29:44.244879,1442.48,INR,netbanking,6,0,2.6414708090637307,issuer_down,TRANSIENT,0,48,46,2,0.9690469419346015,15,546.0896993638506,0,0,0.0,,NONE,0,0
2026-01-22T01:56:56.179267,1335.29,INR,card,1,3,1.1328242110495401,invalid_card,HARD_DECLINE,1,77,68,9,0.8893969127401664,468,1178.726572910089,1,0,0.0,660.9972446157379,NONE,0,0
2026-08-21T19:33:05.999968,547.53,INR,upi,19,4,0.324714286565656,issuer_down,TRANSIENT,0,54,52,2,0.9643067063543345,721,1686.1900527721052,0,0,0.0,,ACTIVE,3,0
2025-12-17T21:31:53.739954,978.66,USD,card,21,2,0.8503437423097673,network_error,TRANSIENT,0,30,20,10,0.6756705934344283,862,1150.8992790864675,0,0,0.0,,NONE,0,0
2026-05-21T01:10:19.771138,168.9,INR,card,1,3,0.16755112545029457,timeout,TRANSIENT,0,15,13,2,0.8889148469000132,172,1008.050525152131,0,0,0.0,,NONE,0,0
2026-04-05T11:56:57.863237,1631.16,INR,card,11,6,4.8616472161398265,invalid_card,HARD_DECLINE,1,4,3,1,0.8783606491005563,139,335.5159120935043,1,0,0.0,432.3271817475266,NONE,0,0
2026-05-14T20:18:41.361691,805.93,USD,card,20,3,0.6442348533363413,insufficient_funds,HARD_DECLINE,2,42,34,8,0.8258431064470437,270,1250.9878902488392,2,0,0.0,196.0705842927078,ACTIVE,2,0
2026-06-13T19:13:16.583071,2833.23,INR,upi,19,5,2.459483772835686,invalid_card,HARD_DECLINE,1,78,54,24,0.6947496686120949,243,1151.9612494671592,1,0,0.0,361.21401272566357,NONE,0,0
2026-01-10T11:32:49.821988,438.59,INR,upi,11,5,0.7901112050603524,network_error,TRANSIENT,2,71,62,9,0.8831496188470427,54,555.0990761692823,2,0,0.0,525.6868486960996,NONE,0,0
2026-02-06T19:18:29.088903,1420.88,INR,card,19,4,0.47937706698889654,auth_failure,MANDATE_ISSUE,5,10,7,3,0.7139647325923796,878,2964.013295264521,5,3,0.6,523.8415513734908,NONE,0,1
2025-12-29T07:20:05.086039,1491.1,INR,upi,7,0,3.6537481878249074,insufficient_funds,HARD_DECLINE,0,64,58,6,0.9130947989859426,585,408.1014682316294,0,0,0.0,,ACTIVE,3,0
2026-06-15T17:03:19.553274,1738.72,INR,upi,17,0,0.8219519813504891,invalid_card,HARD_DECLINE,0,32,24,8,0.7730248904199584,935,2115.3547159083873,0,0,0.0,,NONE,0,0
2025-09-11T09:35:32.605808,752.61,INR,card,9,3,0.8221335428307673,card_declined,HARD_DECLINE,3,63,58,5,0.9253014000234777,292,915.4352192085679,3,2,0.6666666666666666,686.8696716878061,NONE,0,0
2026-05-06T15:39:27.527095,530.99,INR,upi,15,2,0.27048641246694377,timeout,TRANSIENT,0,67,62,5,0.9302688889677819,986,1963.0930631862793,0,0,0.0,,ACTIVE,1,0
2026-06-10T15:36:10.356761,1065.26,INR,card,15,2,5.576887630484843,none,ABANDONMENT,0,91,68,23,0.754010616757779,795,191.01335199529356,0,0,0.0,,CANCELLED,1,0
2026-08-05T10:00:51.131982,237.52,INR,card,10,2,0.2097622663440691,unknown,NON_PAYMENT,7,76,66,10,0.8780466718005352,33,1132.3294896633145,7,2,0.2857142857142857,558.0933088673264,NONE,0,0
2025-11-02T23:59:11.468568,970.45,INR,card,23,6,1.7638869923157463,issuer_down,TRANSIENT,1,33,26,7,0.8065540607668028,762,550.1769695154505,1,0,0.0,370.64685581767543,NONE,0,1
2025-11-19T15:41:11.701534,1532.32,USD,upi,15,2,0.19705786337589018,timeout,TRANSIENT,2,34,26,8,0.7750731531690832,939,7775.990126702438,2,1,0.5,132.20897724397767,ACTIVE,0,1
2025-11-25T13:37:44.393086,488.92,INR,upi,13,1,0.1558298131841566,timeout,TRANSIENT,0,58,47,11,0.8262264793558728,651,3137.525419620468,0,0,0.0,,NONE,0,0
2025-11-24T22:02:17.485100,449.28,INR,upi,22,0,0.2659707400616788,invalid_card,HARD_DECLINE,0,67,61,6,0.9222395935971368,621,1689.2083689198728,0,0,0.0,,NONE,0,0
2026-06-22T08:47:27.237486,2177.07,INR,card,8,0,0.9456868880071424,unknown,NON_PAYMENT,0,13,11,2,0.9101566703650649,580,2302.104457203342,0,0,0.0,,NONE,0,0
2025-11-12T09:45:58.896807,896.47,INR,upi,9,2,10.03382699024527,invalid_card,HARD_DECLINE,1,13,10,3,0.8373491403208267,361,89.34477352176135,1,0,0.0,72.07919238241992,NONE,0,0
2026-01-10T13:59:21.671881,1925.38,INR,card,13,5,3.0723646364786634,issuer_down,TRANSIENT,1,63,59,4,0.9402417207587712,837,626.6769175571362,1,0,0.0,566.059060500257,NONE,0,0
2026-03-16T05:13:12.258539,3412.22,USD,card,5,0,4.504223025895203,none,ABANDONMENT,1,0,0,0,0.7049704561648619,787,757.5601786107893,1,0,0.0,150.69140836346654,NONE,0,0
2025-12-29T00:50:53.132681,3237.14,USD,upi,0,0,6.4408404760189875,insufficient_funds,HARD_DECLINE,0,49,41,8,0.8533708942005395,813,502.595897546719,0,0,0.0,,NONE,0,0
2026-01-22T10:09:10.257985,1957.58,INR,upi,10,3,4.776282732819195,none,ABANDONMENT,0,100,83,17,0.8310844351890849,829,409.8542966371969,0,0,0.0,,NONE,0,0
2025-12-14T01:13:44.615927,540.87,USD,netbanking,1,6,0.22461056936667895,insufficient_funds,HARD_DECLINE,0,98,92,6,0.9444961542525211,145,2408.034499556539,0,0,0.0,,NONE,0,0
2026-02-02T05:56:04.773645,1209.55,USD,upi,5,0,0.3842195927994811,insufficient_funds,HARD_DECLINE,0,35,30,5,0.8761934627102163,281,3148.0695484242196,0,0,0.0,,NONE,0,0
2026-08-02T23:19:30.692837,384.84,INR,upi,23,6,1.4656714835102327,none,ABANDONMENT,0,50,43,7,0.8626028148627681,190,262.56907112521657,0,0,0.0,,NONE,0,1
2026-05-01T09:23:04.242622,1756.56,INR,card,9,4,2.56127129515081,mandate_failed,MANDATE_ISSUE,0,66,41,25,0.6354046787736091,444,685.8156741637055,0,0,0.0,,NONE,0,1
2026-07-27T22:46:28.787745,583.4,INR,upi,22,0,0.25507462102601447,auth_failure,MANDATE_ISSUE,0,42,31,11,0.7587598579710155,385,2287.173838202039,0,0,0.0,,NONE,0,0
2025-09-25T11:44:27.157742,4355.19,INR,upi,11,3,1.4131202947723995,card_declined,HARD_DECLINE,1,83,78,5,0.9471787330697843,823,3081.966918252672,1,0,0.0,610.2549088565676,NONE,0,0
2026-03-14T07:31:35.379782,163.69,INR,card,7,5,0.18703246998214879,invalid_card,HARD_DECLINE,0,55,44,11,0.8021153446515725,624,875.1956278801392,0,0,0.0,,NONE,0,0
2026-02-24T20:50:34.713216,1118.45,INR,upi,20,1,1.7406043153412847,issuer_down,TRANSIENT,4,60,47,13,0.78874956382165,730,642.5641888522508,4,3,0.75,322.3869389690663,NONE,0,0
2025-09-05T23:38:16.241392,363.16,INR,upi,23,4,1.3330239362447556,network_error,TRANSIENT,0,14,10,4,0.7494678763603736,17,272.4332175332525,0,0,0.0,,NONE,0,1
2025-09-24T03:47:15.398805,3405.34,INR,upi,3,2,2.1814900180226497,mandate_failed,MANDATE_ISSUE,1,15,12,3,0.8483441020272138,658,1561.0156232054064,1,0,0.0,77.09379075236942,NONE,0,0
2026-01-21T11:51:12.886805,1518.99,INR,card,11,2,0.25248748964958523,none,ABANDONMENT,1,13,11,2,0.8870277612017996,374,6016.100053543762,1,0,0.0,189.17626369839851,NONE,0,0
2025-12-18T21:19:16.809865,286.72,INR,wallet,21,3,0.09355543112679933,invalid_card,HARD_DECLINE,0,79,76,3,0.9669769081505937,75,3064.7071639421683,0,0,0.0,,ACTIVE,2,0
2026-03-15T07:02:53.806342,696.78,INR,upi,7,6,1.1149701104323317,card_declined,HARD_DECLINE,0,77,61,16,0.7944955823981041,156,624.9315506133364,0,0,0.0,,NONE,0,0
2026-06-29T03:04:06.866060,2655.73,INR,card,3,0,2.284576455543754,network_error,TRANSIENT,2,4,3,1,0.8011420567487724,7,1162.4605486743963,2,0,0.0,110.52593522832267,NONE,0,0
2025-09-26T08:19:36.217996,1737.36,INR,card,8,4,0.5606162371544702,card_declined,HARD_DECLINE,1,46,41,5,0.8935493145089387,186,3099.018338852169,1,0,0.0,708.0002919077849,NONE,0,0
2026-01-04T04:02:16.237976,2253.27,INR,upi,4,6,4.217774647453199,network_error,TRANSIENT,0,94,80,14,0.8581453441810086,370,534.2319560293679,0,0,0.0,,NONE,0,0
2025-10-19T00:23:54.685612,876.29,INR,wallet,0,6,0.19512711494523632,insufficient_funds,HARD_DECLINE,1,26,22,4,0.8631182051560478,106,4490.867403261389,1,0,0.0,175.15134823631675,NONE,0,0
2026-02-05T22:31:55.097350,660.63,INR,card,22,3,1.1750414929671404,network_error,TRANSIENT,3,94,77,17,0.8213067062353584,817,562.2184441604857,3,1,0.3333333333333333,518.9901435761308,NONE,0,1
2025-12-07T10:42:42.667222,4179.27,INR,upi,10,6,15.911432840454188,card_declined,HARD_DECLINE,0,56,35,21,0.6420057137413521,535,262.65830625727006,0,0,0.0,,NONE,0,0
2026-07-14T00:05:46.677956,1169.01,INR,card,0,1,1.6766881994306755,timeout,TRANSIENT,2,96,88,8,0.918505595920266,148,697.2137099771686,2,1,0.5,324.0013669675853,NONE,0,0
2025-10-25T22:03:33.819456,4224.22,USD,card,22,5,2.8242807932954803,none,ABANDONMENT,0,65,52,13,0.8015296208697048,558,1495.6798948701614,0,0,0.0,,NONE,0,0
2026-05-04T02:47:55.484755,272.22,INR,card,2,0,0.6643706587467659,auth_failure,MANDATE_ISSUE,4,95,67,28,0.7102903606036316,705,409.7411533999734,4,0,0.0,390.4479602696122,NONE,0,0
2026-02-07T02:13:16.968553,6352.01,INR,upi,2,5,2.0240762566927666,invalid_card,HARD_DECLINE,0,49,35,14,0.7307236776166759,752,3138.226625106926,0,0,0.0,,NONE,0,0
2025-12-12T15:21:38.078390,301.78,INR,upi,15,4,0.37233627197239627,network_error,TRANSIENT,2,18,11,7,0.6292944354007847,632,810.5038985360334,2,1,0.5,77.07743794764495,NONE,0,0
2026-04-03T01:33:39.539562,603.7,INR,card,1,4,1.3629766685335345,invalid_card,HARD_DECLINE,3,40,34,6,0.857467942501798,181,442.92761126244227,3,0,0.0,695.7045345097221,NONE,0,0
2026-08-23T05:35:12.829995,1338.29,USD,card,5,6,1.2046305928955803,network_error,TRANSIENT,0,52,44,8,0.8578149462163572,799,1110.9546842763984,0,0,0.0,,PAST_DUE,0,0
2025-10-21T05:52:17.103291,2266.28,INR,upi,5,1,1.446035316101718,card_declined,HARD_DECLINE,2,28,22,6,0.8126766259731174,801,1567.236964937711,2,0,0.0,555.6071795165572,NONE,0,0
2026-07-02T23:07:02.642954,228.03,INR,upi,23,3,0.3467788436254957,timeout,TRANSIENT,8,91,88,3,0.9678800801479799,94,657.566066072535,8,0,0.0,128.79058012096,NONE,0,0
2025-11-09T06:06:01.381222,1192.68,INR,upi,6,6,0.5121292417551467,insufficient_funds,HARD_DECLINE,7,53,47,6,0.9027375717759782,25,2328.865260480928,7,4,0.5714285714285714,331.5125470296574,NONE,0,0
2026-03-21T19:05:40.866804,301.4,INR,upi,19,5,1.5660598807302983,issuer_down,TRANSIENT,1,22,7,15,0.3309942662622741,33,192.45751947840498,1,0,0.0,280.09215223787703,NONE,0,0
2026-01-13T15:22:39.807783,4822.19,INR,upi,15,1,0.24349381323486483,timeout,TRANSIENT,4,46,23,23,0.5066804398846154,290,19804.158208113073,4,2,0.5,303.8521002228681,ACTIVE,2,1
2026-05-01T06:11:42.825476,3040.0,INR,card,6,4,2.8912740568305626,issuer_down,TRANSIENT,0,28,24,4,0.8580171308846499,212,1051.4395869246903,0,0,0.0,,NONE,0,0
2026-01-03T08:38:11.054048,392.98,INR,upi,8,5,0.632752745791089,insufficient_funds,HARD_DECLINE,0,46,34,12,0.7539854782647643,530,621.0640769463324,0,0,0.0,,ACTIVE,2,0
2025-10-29T05:18:47.189998,1948.36,USD,upi,5,2,2.743599029827023,timeout,TRANSIENT,2,91,80,11,0.8900545477691028,524,710.1475029034541,2,0,0.0,101.97968396235095,NONE,0,0
2026-08-26T19:49:11.824663,1602.53,INR,upi,19,2,1.2448265125094684,invalid_card,HARD_DECLINE,0,14,13,1,0.978110375071647,609,1287.3520799050389,0,0,0.0,,NONE,0,0
2026-01-15T15:19:49.740668,2317.82,INR,netbanking,15,3,0.6699533962992259,insufficient_funds,HARD_DECLINE,0,25,22,3,0.8824341711321507,291,3459.6734829668308,0,0,0.0,,ACTIVE,0,0
2025-12-29T17:27:59.150511,884.3,INR,upi,17,0,0.25160550024545736,card_declined,HARD_DECLINE,0,36,33,3,0.9382556541054845,233,3514.6290487978536,0,0,0.0,,NONE,0,0
2026-08-14T10:42:14.123445,1358.41,USD,wallet,10,4,8.616291986051092,network_error,TRANSIENT,1,79,63,16,0.8029825821929438,644,157.6559849874086,1,0,0.0,323.8874239520718,NONE,0,0
2026-01-09T04:25:43.471405,200.16,INR,upi,4,4,0.3639836638623636,timeout,TRANSIENT,0,33,28,5,0.8521858370895161,120,549.914789790369,0,0,0.0,,NONE,0,1
2026-06-25T12:54:29.311261,1532.69,INR,upi,12,3,2.799939454795107,invalid_card,HARD_DECLINE,2,69,49,20,0.723813796572261,192,547.4011223261107,2,0,0.0,253.36564248507653,NONE,0,1
2026-04-06T08:57:55.896114,559.64,INR,card,8,0,2.050135144347136,unknown,NON_PAYMENT,0,13,5,8,0.4447213968068474,646,272.97712618756015,0,0,0.0,,NONE,0,0
2025-09-01T14:40:44.974944,790.13,INR,card,14,0,2.060141648669256,mandate_failed,MANDATE_ISSUE,1,33,27,6,0.8355246303626146,386,383.531880203666,1,0,0.0,624.3235220990464,NONE,0,0
2025-10-13T21:19:48.397189,360.4,INR,upi,21,0,0.15340787338879486,timeout,TRANSIENT,1,55,42,13,0.7761150584016638,527,2349.292719067991,1,0,0.0,240.83184058477602,NONE,0,0
2025-10-22T07:11:43.278040,577.9,INR,wallet,7,2,0.6253044769181202,insufficient_funds,HARD_DECLINE,0,67,41,26,0.6136801021687676,577,924.1897688758631,0,0,0.0,,NONE,0,0
2025-11-16T14:43:15.366626,732.68,INR,upi,14,6,0.3670845465516008,mandate_failed,MANDATE_ISSUE,0,18,14,4,0.8037507984335007,607,1995.9434601178662,0,0,0.0,,ACTIVE,2,0
2026-07-21T03:08:37.949370,86.42,INR,wallet,3,1,0.11503364399359568,invalid_card,HARD_DECLINE,0,31,25,6,0.8121296378816073,317,751.2584753449287,0,0,0.0,,NONE,0,0
2026-02-08T00:49:56.166987,908.09,USD,card,0,6,1.3979096820702142,issuer_down,TRANSIENT,0,94,74,20,0.7936319636870853,185,649.605630211515,0,0,0.0,,NONE,0,0
2025-09-24T19:26:04.916905,863.67,INR,upi,19,2,1.3086075999685587,issuer_down,TRANSIENT,1,87,58,29,0.6720163538007813,65,659.9915819079386,1,0,0.0,25.009809892957477,NONE,0,0
2026-06-06T19:47:55.799867,1042.65,INR,upi,19,5,2.1553408848074547,none,ABANDONMENT,0,30,26,4,0.8882664868204669,768,483.7517848565956,0,0,0.0,,NONE,0,1
2026-03-17T05:45:52.005524,153.56,INR,upi,5,1,0.2228795017382484,mandate_failed,MANDATE_ISSUE,0,96,86,10,0.9018046806408769,494,688.9821576339586,0,0,0.0,,NONE,0,0
2026-06-09T03:25:03.173825,749.1,INR,upi,3,1,1.6470322622286149,mandate_failed,MANDATE_ISSUE,2,92,46,46,0.503874161089158,653,454.8180489108245,2,0,0.0,530.0403271369233,NONE,0,0
2025-09-19T21:32:39.015817,710.85,INR,upi,21,4,0.2766927429958998,none,ABANDONMENT,3,36,23,13,0.649128422732137,133,2569.0952075694076,3,1,0.3333333333333333,329.9507639661736,NONE,0,1
2025-10-04T02:57:24.444057,1561.68,INR,upi,2,5,1.2114251829756655,insufficient_funds,HARD_DECLINE,6,19,16,3,0.8657973458251901,782,1289.1262472883316,6,0,0.0,497.42454856049284,NONE,0,0
2026-02-09T18:52:45.719694,2425.53,INR,card,18,0,1.1039980460226175,mandate_failed,MANDATE_ISSUE,5,9,6,3,0.7029033812215304,572,2197.0419320382643,5,0,0.0,224.5432200003404,NONE,0,0
2026-02-27T21:14:12.901367,1010.61,INR,upi,21,4,4.370463672468336,invalid_card,HARD_DECLINE,0,43,40,3,0.9501791744306706,4,231.2363345716202,0,0,0.0,,NONE,0,0
2026-07-06T22:19:47.696505,155.69,INR,upi,22,0,0.1203677942815296,timeout,TRANSIENT,1,23,19,4,0.8435580985186676,984,1293.4522970143898,1,0,0.0,372.42297421573176,ACTIVE,1,0
2026-03-27T23:43:51.437247,2752.85,INR,upi,23,4,1.0293700606804643,auth_failure,MANDATE_ISSUE,6,86,80,6,0.9404085185043815,911,2674.3054856095487,6,0,0.0,109.14895286126165,NONE,0,0
2026-03-01T17:13:21.155686,453.73,INR,upi,17,6,0.21212958910627103,invalid_card,HARD_DECLINE,1,23,15,8,0.6685962309687801,413,2138.9283876503146,1,0,0.0,331.15901057132845,NONE,0,0
2026-06-05T22:27:51.586302,1892.02,INR,upi,22,4,1.3635046187981572,invalid_card,HARD_DECLINE,0,72,67,5,0.9365817682532964,571,1387.6153948548379,0,0,0.0,,NONE,0,0
2026-06-12T18:43:02.550778,937.59,INR,upi,18,4,0.5474458986065912,card_declined,HARD_DECLINE,3,57,44,13,0.7876021883768346,494,1712.6623879847102,3,2,0.6666666666666666,369.8897884988865,NONE,0,0
2026-04-16T21:01:19.995931,1255.02,INR,card,21,3,1.934834208917023,issuer_down,TRANSIENT,1,16,14,2,0.8801455092197933,289,648.6447232615694,1,0,0.0,125.42884688253184,NONE,0,0
2026-08-31T16:03:28.785767,915.86,INR,upi,16,0,0.7672984705993501,timeout,TRANSIENT,0,65,50,15,0.7783831134303159,855,1193.6163502119402,0,0,0.0,,ACTIVE,3,0
2025-12-03T04:54:47.525008,39.55,INR,card,4,2,0.010586239701567513,network_error,TRANSIENT,1,79,72,7,0.9176781929868658,212,3735.9819081126416,1,0,0.0,677.1993000517853,NONE,0,1
2026-08-10T22:47:55.659568,1062.87,INR,upi,22,0,0.14703129905946094,none,ABANDONMENT,0,43,41,2,0.9569278179848315,911,7228.8690013557225,0,0,0.0,,NONE,0,0
2026-04-16T11:03:55.356272,6794.87,INR,upi,11,3,4.228331962015744,mandate_failed,MANDATE_ISSUE,2,88,68,20,0.7795129029240375,22,1606.9859370172835,2,1,0.5,588.336932877456,NONE,0,0
2026-06-27T15:51:49.066387,2428.98,INR,card,15,5,6.661171184197074,card_declined,HARD_DECLINE,0,47,33,14,0.7132728053680409,22,364.6475871634254,0,0,0.0,,NONE,0,0
2026-02-10T16:05:46.553104,2011.56,INR,upi,16,1,3.3428758241927468,network_error,TRANSIENT,2,13,10,3,0.7929252188415189,296,601.7453551346798,2,0,0.0,406.3404590755811,NONE,0,0
2026-05-17T04:18:29.393029,5033.49,INR,card,4,6,2.659789719989994,network_error,TRANSIENT,1,8,7,1,0.9167403633986583,967,1892.4390759803882,1,0,0.0,30.421592741143137,NONE,0,0
2026-01-10T18:28:05.221516,2571.46,USD,upi,18,5,3.8018989138995463,unknown,NON_PAYMENT,6,53,49,4,0.9362004877923514,964,676.3620123088689,6,0,0.0,93.47770791746697,NONE,0,0
2026-07-20T10:23:08.311223,901.66,INR,upi,10,0,0.3307013019337252,invalid_card,HARD_DECLINE,2,3,2,1,0.9400956185246561,136,2726.508770082492,2,0,0.0,605.2871771512624,NONE,0,0
2026-03-29T22:52:20.131631,1789.89,INR,upi,22,6,1.446519798677677,issuer_down,TRANSIENT,0,77,67,10,0.8731953983663481,519,1237.3767726070614,0,0,0.0,,NONE,0,0
2026-03-15T08:11:56.978037,743.29,INR,upi,8,6,4.4347913440656415,mandate_failed,MANDATE_ISSUE,1,58,52,6,0.8972143823497376,191,167.60427770623838,1,0,0.0,342.7073697995697,NONE,0,0
2026-08-29T22:33:37.904419,1810.06,USD,upi,22,5,1.335338900427198,invalid_card,HARD_DECLINE,0,69,52,17,0.7639874145750788,460,1355.5060812059999,0,0,0.0,,NONE,0,0
2026-01-16T19:26:53.445324,1039.43,INR,card,19,4,0.12151777669877856,none,ABANDONMENT,0,76,64,12,0.8545484863213181,859,8553.72792555748,0,0,0.0,,NONE,0,0
2026-03-25T03:10:26.003021,1029.9,INR,upi,3,2,0.8216948760782145,issuer_down,TRANSIENT,2,67,58,9,0.8790300839935434,784,1253.3849607478473,2,0,0.0,575.7487826857241,NONE,0,0
2026-03-20T10:27:27.406332,842.01,INR,upi,10,4,0.5353332234959441,insufficient_funds,HARD_DECLINE,1,40,22,18,0.5504948598494287,797,1572.8708083935674,1,0,0.0,35.79720473836394,NONE,0,0
2026-07-03T21:59:42.071669,5570.58,INR,netbanking,21,4,4.5463580469041185,auth_failure,MANDATE_ISSUE,6,3,2,1,0.9045111577415742,10,1225.2840498986511,6,0,0.0,217.03548873576253,NONE,0,0
